subs_id,family_group
115883.0,FAM_4
115884.0,FAM_4
115893.0,FAM_4
148661.0,FAM_4
148667.0,FAM_4
115917.0,FAM_4
115921.0,FAM_4
115926.0,FAM_4
148694.0,FAM_4
148697.0,FAM_4
115930.0,FAM_4
148701.0,FAM_4
148702.0,FAM_4
148704.0,FAM_4
148710.0,FAM_4
148718.0,FAM_4
148727.0,FAM_4
148728.0,FAM_4
115967.0,FAM_4
115985.0,FAM_4
148761.0,FAM_4
116001.0,FAM_4
148770.0,FAM_4
116002.0,FAM_4
116007.0,FAM_4
148778.0,FAM_4
148780.0,FAM_4
116015.0,FAM_4
116020.0,FAM_4
116027.0,FAM_4
148797.0,FAM_4
116029.0,FAM_4
116030.0,FAM_4
148801.0,FAM_4
148805.0,FAM_4
148810.0,FAM_4
148812.0,FAM_4
116046.0,FAM_4
148820.0,FAM_4
148823.0,FAM_4
116055.0,FAM_4
148828.0,FAM_4
148836.0,FAM_4
116069.0,FAM_4
148839.0,FAM_4
148845.0,FAM_4
148846.0,FAM_4
116081.0,FAM_4
116082.0,FAM_4
148852.0,FAM_4
116090.0,FAM_4
148859.0,FAM_4
116096.0,FAM_4
148866.0,FAM_4
116098.0,FAM_4
116100.0,FAM_4
148869.0,FAM_4
116101.0,FAM_4
148877.0,FAM_4
116110.0,FAM_4
148879.0,FAM_4
116114.0,FAM_4
116136.0,FAM_4
148905.0,FAM_4
148912.0,FAM_4
116145.0,FAM_4
148916.0,FAM_4
116150.0,FAM_4
116157.0,FAM_4
116160.0,FAM_4
116165.0,FAM_4
116166.0,FAM_4
116175.0,FAM_4
148945.0,FAM_4
148956.0,FAM_4
116190.0,FAM_4
116194.0,FAM_4
116202.0,FAM_4
116211.0,FAM_4
116212.0,FAM_4
116222.0,FAM_4
148990.0,FAM_4
116226.0,FAM_4
148995.0,FAM_4
116228.0,FAM_4
116227.0,FAM_4
148996.0,FAM_4
148999.0,FAM_4
149001.0,FAM_4
116238.0,FAM_4
149009.0,FAM_4
116242.0,FAM_4
149012.0,FAM_4
116246.0,FAM_4
116247.0,FAM_4
116249.0,FAM_4
149019.0,FAM_4
149020.0,FAM_4
149023.0,FAM_4
149026.0,FAM_4
116270.0,FAM_4
116273.0,FAM_4
149043.0,FAM_4
149044.0,FAM_4
116277.0,FAM_4
116299.0,FAM_4
116302.0,FAM_4
116311.0,FAM_4
116317.0,FAM_4
149092.0,FAM_4
149096.0,FAM_4
116335.0,FAM_4
149104.0,FAM_4
116337.0,FAM_4
149108.0,FAM_4
116342.0,FAM_4
149116.0,FAM_4
116353.0,FAM_4
116357.0,FAM_4
149127.0,FAM_4
116360.0,FAM_4
116361.0,FAM_4
116371.0,FAM_4
149142.0,FAM_4
116376.0,FAM_4
149144.0,FAM_4
116388.0,FAM_4
149159.0,FAM_4
116397.0,FAM_4
116402.0,FAM_4
116406.0,FAM_4
149175.0,FAM_4
116417.0,FAM_4
149191.0,FAM_4
149200.0,FAM_4
116433.0,FAM_4
149204.0,FAM_4
116447.0,FAM_4
116449.0,FAM_4
116450.0,FAM_4
116451.0,FAM_4
116463.0,FAM_4
149232.0,FAM_4
116475.0,FAM_4
116476.0,FAM_4
116478.0,FAM_4
149250.0,FAM_4
149256.0,FAM_4
116493.0,FAM_4
149269.0,FAM_4
116504.0,FAM_4
149274.0,FAM_4
116512.0,FAM_4
149284.0,FAM_4
149286.0,FAM_4
149288.0,FAM_4
149289.0,FAM_4
116522.0,FAM_4
116526.0,FAM_4
149296.0,FAM_4
149297.0,FAM_4
149299.0,FAM_4
116532.0,FAM_4
116533.0,FAM_4
149301.0,FAM_4
116535.0,FAM_4
116537.0,FAM_4
116538.0,FAM_4
116539.0,FAM_4
149307.0,FAM_4
116542.0,FAM_4
116543.0,FAM_4
116546.0,FAM_4
149315.0,FAM_4
116549.0,FAM_4
149319.0,FAM_4
116554.0,FAM_4
116558.0,FAM_4
116560.0,FAM_4
116561.0,FAM_4
116566.0,FAM_4
116571.0,FAM_4
116574.0,FAM_4
116589.0,FAM_4
149360.0,FAM_4
149374.0,FAM_4
116607.0,FAM_4
116614.0,FAM_4
149384.0,FAM_4
116617.0,FAM_4
149387.0,FAM_4
149390.0,FAM_4
149398.0,FAM_4
149400.0,FAM_4
149401.0,FAM_4
149404.0,FAM_4
149420.0,FAM_4
116653.0,FAM_4
116652.0,FAM_4
149425.0,FAM_4
149433.0,FAM_4
116670.0,FAM_4
149443.0,FAM_4
116680.0,FAM_4
116684.0,FAM_4
149452.0,FAM_4
149455.0,FAM_4
116688.0,FAM_4
149461.0,FAM_4
149463.0,FAM_4
149465.0,FAM_4
149467.0,FAM_4
116700.0,FAM_4
116718.0,FAM_4
116722.0,FAM_4
149491.0,FAM_4
116729.0,FAM_4
149499.0,FAM_4
116732.0,FAM_4
116733.0,FAM_4
149509.0,FAM_4
149512.0,FAM_4
116748.0,FAM_4
149516.0,FAM_4
149519.0,FAM_4
116751.0,FAM_4
116753.0,FAM_4
149520.0,FAM_4
116756.0,FAM_4
116762.0,FAM_4
116764.0,FAM_4
149533.0,FAM_4
116767.0,FAM_4
116770.0,FAM_4
116772.0,FAM_4
116773.0,FAM_4
116778.0,FAM_4
149548.0,FAM_4
149551.0,FAM_4
149558.0,FAM_4
149565.0,FAM_4
116799.0,FAM_4
149570.0,FAM_4
149576.0,FAM_4
149579.0,FAM_4
116811.0,FAM_4
116813.0,FAM_4
116814.0,FAM_4
116819.0,FAM_4
149588.0,FAM_4
149589.0,FAM_4
116824.0,FAM_4
149595.0,FAM_4
116835.0,FAM_4
116836.0,FAM_4
149608.0,FAM_4
116848.0,FAM_4
149617.0,FAM_4
149619.0,FAM_4
149623.0,FAM_4
116859.0,FAM_4
116863.0,FAM_4
116865.0,FAM_4
149652.0,FAM_4
149656.0,FAM_4
116895.0,FAM_4
116903.0,FAM_4
149680.0,FAM_4
116918.0,FAM_4
116934.0,FAM_4
149712.0,FAM_4
149718.0,FAM_4
116953.0,FAM_4
116960.0,FAM_4
116962.0,FAM_4
149732.0,FAM_4
116964.0,FAM_4
116970.0,FAM_4
116974.0,FAM_4
149748.0,FAM_4
116980.0,FAM_4
116984.0,FAM_4
149756.0,FAM_4
149757.0,FAM_4
116993.0,FAM_4
117008.0,FAM_4
149777.0,FAM_4
149780.0,FAM_4
149786.0,FAM_4
117020.0,FAM_4
117028.0,FAM_4
117032.0,FAM_4
149800.0,FAM_4
117034.0,FAM_4
117041.0,FAM_4
117042.0,FAM_4
149819.0,FAM_4
117056.0,FAM_4
117058.0,FAM_4
117061.0,FAM_4
149835.0,FAM_4
117069.0,FAM_4
117090.0,FAM_4
149858.0,FAM_4
149869.0,FAM_4
117102.0,FAM_4
149872.0,FAM_4
117108.0,FAM_4
117109.0,FAM_4
117116.0,FAM_4
149885.0,FAM_4
117121.0,FAM_4
149896.0,FAM_4
149901.0,FAM_4
117136.0,FAM_4
117140.0,FAM_4
117141.0,FAM_4
149913.0,FAM_4
117145.0,FAM_4
149916.0,FAM_4
117149.0,FAM_4
117150.0,FAM_4
117152.0,FAM_4
149922.0,FAM_4
117156.0,FAM_4
117165.0,FAM_4
117167.0,FAM_4
117169.0,FAM_4
149941.0,FAM_4
149946.0,FAM_4
117185.0,FAM_4
117189.0,FAM_4
149968.0,FAM_4
149970.0,FAM_4
117203.0,FAM_4
117204.0,FAM_4
149980.0,FAM_4
149986.0,FAM_4
117223.0,FAM_4
149992.0,FAM_4
149996.0,FAM_4
149998.0,FAM_4
117232.0,FAM_4
117245.0,FAM_4
117255.0,FAM_4
117259.0,FAM_4
117260.0,FAM_4
117272.0,FAM_4
117277.0,FAM_4
117278.0,FAM_4
117298.0,FAM_4
117300.0,FAM_4
117301.0,FAM_4
117302.0,FAM_4
117306.0,FAM_4
117308.0,FAM_4
117330.0,FAM_4
117334.0,FAM_4
117343.0,FAM_4
117354.0,FAM_4
117355.0,FAM_4
117362.0,FAM_4
117363.0,FAM_4
117365.0,FAM_4
117382.0,FAM_4
117389.0,FAM_4
117391.0,FAM_4
117392.0,FAM_4
117393.0,FAM_4
117397.0,FAM_4
117412.0,FAM_4
117421.0,FAM_4
117423.0,FAM_4
117424.0,FAM_4
117436.0,FAM_4
117437.0,FAM_4
117443.0,FAM_4
117447.0,FAM_4
117463.0,FAM_4
117476.0,FAM_4
117482.0,FAM_4
117490.0,FAM_4
117506.0,FAM_4
117509.0,FAM_4
117546.0,FAM_4
117547.0,FAM_4
117556.0,FAM_4
117572.0,FAM_4
117584.0,FAM_4
117590.0,FAM_4
117596.0,FAM_4
117602.0,FAM_4
117615.0,FAM_4
117624.0,FAM_4
117638.0,FAM_4
117641.0,FAM_4
117651.0,FAM_4
117661.0,FAM_4
117665.0,FAM_4
117677.0,FAM_4
117678.0,FAM_4
117682.0,FAM_4
117687.0,FAM_4
117690.0,FAM_4
117704.0,FAM_4
117709.0,FAM_4
117722.0,FAM_4
117731.0,FAM_4
117747.0,FAM_4
117751.0,FAM_4
117753.0,FAM_4
117768.0,FAM_4
117791.0,FAM_4
117793.0,FAM_4
117796.0,FAM_4
117805.0,FAM_4
117811.0,FAM_4
117820.0,FAM_4
117828.0,FAM_4
117856.0,FAM_4
117860.0,FAM_4
117879.0,FAM_4
117894.0,FAM_4
117922.0,FAM_4
117927.0,FAM_4
117933.0,FAM_4
117938.0,FAM_4
117945.0,FAM_4
117952.0,FAM_4
117956.0,FAM_4
117960.0,FAM_4
117961.0,FAM_4
117972.0,FAM_4
117998.0,FAM_4
117999.0,FAM_4
118003.0,FAM_4
118013.0,FAM_4
118033.0,FAM_4
118038.0,FAM_4
118045.0,FAM_4
118050.0,FAM_4
118058.0,FAM_4
118063.0,FAM_4
118065.0,FAM_4
118067.0,FAM_4
118070.0,FAM_4
118084.0,FAM_4
118092.0,FAM_4
118107.0,FAM_4
118110.0,FAM_4
118122.0,FAM_4
118131.0,FAM_4
118133.0,FAM_4
118146.0,FAM_4
118147.0,FAM_4
118152.0,FAM_4
118159.0,FAM_4
118164.0,FAM_4
118172.0,FAM_4
118173.0,FAM_4
118174.0,FAM_4
118182.0,FAM_4
118202.0,FAM_4
118221.0,FAM_4
118238.0,FAM_4
118246.0,FAM_4
118252.0,FAM_4
118253.0,FAM_4
118254.0,FAM_4
118270.0,FAM_4
118271.0,FAM_4
118272.0,FAM_4
118278.0,FAM_4
118279.0,FAM_4
118280.0,FAM_4
118282.0,FAM_4
118296.0,FAM_4
118299.0,FAM_4
118307.0,FAM_4
118309.0,FAM_4
118313.0,FAM_4
118327.0,FAM_4
118328.0,FAM_4
118347.0,FAM_4
118367.0,FAM_4
118368.0,FAM_4
118372.0,FAM_4
118374.0,FAM_4
118382.0,FAM_4
118393.0,FAM_4
118399.0,FAM_4
118432.0,FAM_4
118436.0,FAM_4
118445.0,FAM_4
118461.0,FAM_4
118468.0,FAM_4
118494.0,FAM_4
118496.0,FAM_4
118498.0,FAM_4
118502.0,FAM_4
118526.0,FAM_4
118528.0,FAM_4
118560.0,FAM_4
118562.0,FAM_4
118577.0,FAM_4
118594.0,FAM_4
118597.0,FAM_4
118598.0,FAM_4
118599.0,FAM_4
118603.0,FAM_4
118609.0,FAM_4
118627.0,FAM_4
118631.0,FAM_4
118634.0,FAM_4
118637.0,FAM_4
118663.0,FAM_4
118665.0,FAM_4
118675.0,FAM_4
118677.0,FAM_4
118681.0,FAM_4
118686.0,FAM_4
118695.0,FAM_4
118704.0,FAM_4
118717.0,FAM_4
118721.0,FAM_4
118725.0,FAM_4
118727.0,FAM_4
118731.0,FAM_4
118741.0,FAM_4
118744.0,FAM_4
118752.0,FAM_4
118757.0,FAM_4
118760.0,FAM_4
118785.0,FAM_4
118786.0,FAM_4
118795.0,FAM_4
118797.0,FAM_4
118805.0,FAM_4
118815.0,FAM_4
118833.0,FAM_4
118837.0,FAM_4
118839.0,FAM_4
118843.0,FAM_4
118852.0,FAM_4
118862.0,FAM_4
118871.0,FAM_4
118877.0,FAM_4
118880.0,FAM_4
118884.0,FAM_4
118894.0,FAM_4
118899.0,FAM_4
118903.0,FAM_4
118904.0,FAM_4
118908.0,FAM_4
118918.0,FAM_4
118933.0,FAM_4
118943.0,FAM_4
118944.0,FAM_4
118947.0,FAM_4
118948.0,FAM_4
118957.0,FAM_4
118961.0,FAM_4
118972.0,FAM_4
118975.0,FAM_4
118984.0,FAM_4
118989.0,FAM_4
119004.0,FAM_4
119015.0,FAM_4
119041.0,FAM_4
119056.0,FAM_4
119082.0,FAM_4
119084.0,FAM_4
119087.0,FAM_4
119097.0,FAM_4
119106.0,FAM_4
119107.0,FAM_4
119117.0,FAM_4
119127.0,FAM_4
119172.0,FAM_4
119179.0,FAM_4
119183.0,FAM_4
119197.0,FAM_4
119203.0,FAM_4
119209.0,FAM_4
119220.0,FAM_4
119227.0,FAM_4
119241.0,FAM_4
119242.0,FAM_4
119247.0,FAM_4
119252.0,FAM_4
119253.0,FAM_4
119254.0,FAM_4
119255.0,FAM_4
119259.0,FAM_4
119276.0,FAM_4
119283.0,FAM_4
119285.0,FAM_4
119298.0,FAM_4
119311.0,FAM_4
119313.0,FAM_4
119322.0,FAM_4
119336.0,FAM_4
119339.0,FAM_4
119360.0,FAM_4
119392.0,FAM_4
119397.0,FAM_4
119411.0,FAM_4
119413.0,FAM_4
119424.0,FAM_4
119434.0,FAM_4
119456.0,FAM_4
119468.0,FAM_4
119495.0,FAM_4
119504.0,FAM_4
119506.0,FAM_4
119509.0,FAM_4
119517.0,FAM_4
119518.0,FAM_4
119521.0,FAM_4
119528.0,FAM_4
119540.0,FAM_4
119545.0,FAM_4
119551.0,FAM_4
119559.0,FAM_4
119565.0,FAM_4
119567.0,FAM_4
119573.0,FAM_4
119575.0,FAM_4
119577.0,FAM_4
119582.0,FAM_4
119583.0,FAM_4
119585.0,FAM_4
119618.0,FAM_4
119620.0,FAM_4
119626.0,FAM_4
119642.0,FAM_4
119661.0,FAM_4
119673.0,FAM_4
119686.0,FAM_4
119689.0,FAM_4
119693.0,FAM_4
119696.0,FAM_4
119709.0,FAM_4
119712.0,FAM_4
119724.0,FAM_4
119730.0,FAM_4
119731.0,FAM_4
119733.0,FAM_4
119736.0,FAM_4
119749.0,FAM_4
119754.0,FAM_4
119762.0,FAM_4
119763.0,FAM_4
119765.0,FAM_4
119768.0,FAM_4
119773.0,FAM_4
119786.0,FAM_4
119790.0,FAM_4
119797.0,FAM_4
119816.0,FAM_4
119835.0,FAM_4
119840.0,FAM_4
119850.0,FAM_4
119854.0,FAM_4
119861.0,FAM_4
119875.0,FAM_4
119887.0,FAM_4
119891.0,FAM_4
119909.0,FAM_4
119914.0,FAM_4
119915.0,FAM_4
119933.0,FAM_4
119938.0,FAM_4
119941.0,FAM_4
119946.0,FAM_4
119949.0,FAM_4
119951.0,FAM_4
119979.0,FAM_4
119989.0,FAM_4
119998.0,FAM_4
120004.0,FAM_4
120006.0,FAM_4
120014.0,FAM_4
120015.0,FAM_4
120025.0,FAM_4
120027.0,FAM_4
120032.0,FAM_4
120037.0,FAM_4
120047.0,FAM_4
120049.0,FAM_4
120055.0,FAM_4
120073.0,FAM_4
120097.0,FAM_4
120101.0,FAM_4
120122.0,FAM_4
120136.0,FAM_4
120147.0,FAM_4
120153.0,FAM_4
120165.0,FAM_4
120169.0,FAM_4
120198.0,FAM_4
120215.0,FAM_4
120221.0,FAM_4
120223.0,FAM_4
120225.0,FAM_4
120286.0,FAM_4
120287.0,FAM_4
120289.0,FAM_4
120304.0,FAM_4
120305.0,FAM_4
120312.0,FAM_4
120320.0,FAM_4
120332.0,FAM_4
120335.0,FAM_4
120342.0,FAM_4
120346.0,FAM_4
120354.0,FAM_4
120368.0,FAM_4
120388.0,FAM_4
120389.0,FAM_4
120392.0,FAM_4
120393.0,FAM_4
120395.0,FAM_4
120431.0,FAM_4
120432.0,FAM_4
120441.0,FAM_4
120445.0,FAM_4
120449.0,FAM_4
120450.0,FAM_4
120470.0,FAM_4
120474.0,FAM_4
120515.0,FAM_4
120545.0,FAM_4
120546.0,FAM_4
120553.0,FAM_4
120554.0,FAM_4
120560.0,FAM_4
120570.0,FAM_4
120580.0,FAM_4
120585.0,FAM_4
120591.0,FAM_4
120613.0,FAM_4
120618.0,FAM_4
120623.0,FAM_4
120627.0,FAM_4
120628.0,FAM_4
120634.0,FAM_4
120638.0,FAM_4
120639.0,FAM_4
120644.0,FAM_4
120650.0,FAM_4
120656.0,FAM_4
120672.0,FAM_4
120677.0,FAM_4
120678.0,FAM_4
120687.0,FAM_4
120693.0,FAM_4
120708.0,FAM_4
120713.0,FAM_4
120724.0,FAM_4
120735.0,FAM_4
120739.0,FAM_4
120743.0,FAM_4
120744.0,FAM_4
120746.0,FAM_4
120749.0,FAM_4
120750.0,FAM_4
120756.0,FAM_4
120763.0,FAM_4
120770.0,FAM_4
120783.0,FAM_4
120785.0,FAM_4
120791.0,FAM_4
120797.0,FAM_4
120798.0,FAM_4
120805.0,FAM_4
120823.0,FAM_4
120834.0,FAM_4
120854.0,FAM_4
120859.0,FAM_4
120863.0,FAM_4
120866.0,FAM_4
120875.0,FAM_4
120886.0,FAM_4
120902.0,FAM_4
120907.0,FAM_4
120912.0,FAM_4
120933.0,FAM_4
120940.0,FAM_4
120955.0,FAM_4
120966.0,FAM_4
120967.0,FAM_4
120977.0,FAM_4
120980.0,FAM_4
120986.0,FAM_4
120992.0,FAM_4
121013.0,FAM_4
121047.0,FAM_4
121051.0,FAM_4
121052.0,FAM_4
121059.0,FAM_4
121060.0,FAM_4
121071.0,FAM_4
121076.0,FAM_4
121085.0,FAM_4
121092.0,FAM_4
121106.0,FAM_4
121118.0,FAM_4
121143.0,FAM_4
121153.0,FAM_4
121158.0,FAM_4
121162.0,FAM_4
121169.0,FAM_4
121170.0,FAM_4
121190.0,FAM_4
121212.0,FAM_4
121215.0,FAM_4
121219.0,FAM_4
121220.0,FAM_4
121221.0,FAM_4
121233.0,FAM_4
121237.0,FAM_4
121244.0,FAM_4
121260.0,FAM_4
121262.0,FAM_4
121271.0,FAM_4
121291.0,FAM_4
121310.0,FAM_4
121315.0,FAM_4
121326.0,FAM_4
121327.0,FAM_4
121347.0,FAM_4
121357.0,FAM_4
121363.0,FAM_4
121366.0,FAM_4
121368.0,FAM_4
121375.0,FAM_4
121387.0,FAM_4
121394.0,FAM_4
121400.0,FAM_4
121413.0,FAM_4
121418.0,FAM_4
121438.0,FAM_4
121455.0,FAM_4
121470.0,FAM_4
121487.0,FAM_4
121500.0,FAM_4
121526.0,FAM_4
121548.0,FAM_4
121554.0,FAM_4
121555.0,FAM_4
121563.0,FAM_4
121566.0,FAM_4
121568.0,FAM_4
121573.0,FAM_4
121587.0,FAM_4
121589.0,FAM_4
121593.0,FAM_4
121594.0,FAM_4
121606.0,FAM_4
121608.0,FAM_4
121624.0,FAM_4
121634.0,FAM_4
121639.0,FAM_4
121647.0,FAM_4
121655.0,FAM_4
121656.0,FAM_4
121660.0,FAM_4
121664.0,FAM_4
121683.0,FAM_4
121688.0,FAM_4
121696.0,FAM_4
121727.0,FAM_4
121735.0,FAM_4
121747.0,FAM_4
121749.0,FAM_4
121770.0,FAM_4
121775.0,FAM_4
121784.0,FAM_4
121789.0,FAM_4
121795.0,FAM_4
121807.0,FAM_4
121825.0,FAM_4
121829.0,FAM_4
121836.0,FAM_4
121845.0,FAM_4
121856.0,FAM_4
121857.0,FAM_4
121864.0,FAM_4
121869.0,FAM_4
121881.0,FAM_4
121891.0,FAM_4
121895.0,FAM_4
121915.0,FAM_4
121924.0,FAM_4
121930.0,FAM_4
121938.0,FAM_4
121958.0,FAM_4
121959.0,FAM_4
121960.0,FAM_4
121966.0,FAM_4
121968.0,FAM_4
121969.0,FAM_4
121975.0,FAM_4
121982.0,FAM_4
121984.0,FAM_4
121987.0,FAM_4
121994.0,FAM_4
121996.0,FAM_4
121999.0,FAM_4
122023.0,FAM_4
122036.0,FAM_4
122037.0,FAM_4
122041.0,FAM_4
122044.0,FAM_4
122052.0,FAM_4
122105.0,FAM_4
122107.0,FAM_4
122114.0,FAM_4
122145.0,FAM_4
122156.0,FAM_4
122178.0,FAM_4
122194.0,FAM_4
122205.0,FAM_4
122208.0,FAM_4
122211.0,FAM_4
122213.0,FAM_4
122221.0,FAM_4
122225.0,FAM_4
122236.0,FAM_4
122238.0,FAM_4
122239.0,FAM_4
122240.0,FAM_4
122246.0,FAM_4
122263.0,FAM_4
122275.0,FAM_4
122277.0,FAM_4
122295.0,FAM_4
122304.0,FAM_4
122310.0,FAM_4
122317.0,FAM_4
122323.0,FAM_4
122338.0,FAM_4
122343.0,FAM_4
122363.0,FAM_4
122364.0,FAM_4
122370.0,FAM_4
122375.0,FAM_4
122381.0,FAM_4
122391.0,FAM_4
122433.0,FAM_4
122441.0,FAM_4
122452.0,FAM_4
122477.0,FAM_4
122500.0,FAM_4
122501.0,FAM_4
122504.0,FAM_4
122512.0,FAM_4
122515.0,FAM_4
122518.0,FAM_4
122523.0,FAM_4
122524.0,FAM_4
122528.0,FAM_4
122545.0,FAM_4
122568.0,FAM_4
122586.0,FAM_4
122588.0,FAM_4
122617.0,FAM_4
122629.0,FAM_4
122630.0,FAM_4
122636.0,FAM_4
122642.0,FAM_4
122645.0,FAM_4
122656.0,FAM_4
122657.0,FAM_4
122674.0,FAM_4
122677.0,FAM_4
122694.0,FAM_4
122706.0,FAM_4
122714.0,FAM_4
122723.0,FAM_4
122724.0,FAM_4
122725.0,FAM_4
122730.0,FAM_4
122737.0,FAM_4
122743.0,FAM_4
122750.0,FAM_4
122753.0,FAM_4
122759.0,FAM_4
122761.0,FAM_4
122785.0,FAM_4
122791.0,FAM_4
122799.0,FAM_4
122802.0,FAM_4
122813.0,FAM_4
122816.0,FAM_4
122822.0,FAM_4
122843.0,FAM_4
122885.0,FAM_4
122894.0,FAM_4
122902.0,FAM_4
122917.0,FAM_4
122926.0,FAM_4
122936.0,FAM_4
122947.0,FAM_4
122956.0,FAM_4
122962.0,FAM_4
122965.0,FAM_4
122971.0,FAM_4
122978.0,FAM_4
122988.0,FAM_4
122991.0,FAM_4
122993.0,FAM_4
122994.0,FAM_4
122997.0,FAM_4
123001.0,FAM_4
123006.0,FAM_4
123013.0,FAM_4
123027.0,FAM_4
123034.0,FAM_4
123057.0,FAM_4
123062.0,FAM_4
123066.0,FAM_4
123069.0,FAM_4
123074.0,FAM_4
123076.0,FAM_4
123077.0,FAM_4
123090.0,FAM_4
123092.0,FAM_4
123096.0,FAM_4
123106.0,FAM_4
123114.0,FAM_4
123132.0,FAM_4
123133.0,FAM_4
123141.0,FAM_4
123149.0,FAM_4
123169.0,FAM_4
123174.0,FAM_4
123175.0,FAM_4
123184.0,FAM_4
123187.0,FAM_4
123189.0,FAM_4
123207.0,FAM_4
123213.0,FAM_4
123233.0,FAM_4
123238.0,FAM_4
123243.0,FAM_4
123247.0,FAM_4
123255.0,FAM_4
123263.0,FAM_4
123265.0,FAM_4
123300.0,FAM_4
123317.0,FAM_4
123325.0,FAM_4
123347.0,FAM_4
123368.0,FAM_4
123378.0,FAM_4
123382.0,FAM_4
123398.0,FAM_4
123427.0,FAM_4
123431.0,FAM_4
123433.0,FAM_4
123438.0,FAM_4
123440.0,FAM_4
123450.0,FAM_4
123458.0,FAM_4
123459.0,FAM_4
123461.0,FAM_4
123467.0,FAM_4
123481.0,FAM_4
123484.0,FAM_4
123512.0,FAM_4
123520.0,FAM_4
123529.0,FAM_4
123539.0,FAM_4
123551.0,FAM_4
123554.0,FAM_4
123560.0,FAM_4
123564.0,FAM_4
123566.0,FAM_4
123577.0,FAM_4
123590.0,FAM_4
123609.0,FAM_4
123633.0,FAM_4
123644.0,FAM_4
123647.0,FAM_4
123648.0,FAM_4
123673.0,FAM_4
123674.0,FAM_4
123681.0,FAM_4
123692.0,FAM_4
123694.0,FAM_4
123697.0,FAM_4
123713.0,FAM_4
123721.0,FAM_4
123729.0,FAM_4
123730.0,FAM_4
123745.0,FAM_4
123748.0,FAM_4
123754.0,FAM_4
123779.0,FAM_4
123781.0,FAM_4
123785.0,FAM_4
123789.0,FAM_4
123803.0,FAM_4
123804.0,FAM_4
123824.0,FAM_4
123827.0,FAM_4
123840.0,FAM_4
123845.0,FAM_4
123857.0,FAM_4
123871.0,FAM_4
123874.0,FAM_4
123883.0,FAM_4
123886.0,FAM_4
123900.0,FAM_4
123905.0,FAM_4
123906.0,FAM_4
123908.0,FAM_4
123925.0,FAM_4
123931.0,FAM_4
123935.0,FAM_4
123939.0,FAM_4
123942.0,FAM_4
123954.0,FAM_4
123956.0,FAM_4
123974.0,FAM_4
123981.0,FAM_4
123989.0,FAM_4
123991.0,FAM_4
123992.0,FAM_4
124000.0,FAM_4
124019.0,FAM_4
124028.0,FAM_4
124030.0,FAM_4
124032.0,FAM_4
124058.0,FAM_4
124059.0,FAM_4
124065.0,FAM_4
124069.0,FAM_4
124071.0,FAM_4
124073.0,FAM_4
124084.0,FAM_4
124086.0,FAM_4
124089.0,FAM_4
124092.0,FAM_4
124100.0,FAM_4
124103.0,FAM_4
124114.0,FAM_4
124115.0,FAM_4
124116.0,FAM_4
124121.0,FAM_4
124126.0,FAM_4
124133.0,FAM_4
124137.0,FAM_4
124148.0,FAM_4
124160.0,FAM_4
124161.0,FAM_4
124168.0,FAM_4
124182.0,FAM_4
124213.0,FAM_4
124219.0,FAM_4
124231.0,FAM_4
124233.0,FAM_4
124239.0,FAM_4
124240.0,FAM_4
124243.0,FAM_4
124270.0,FAM_4
124282.0,FAM_4
124283.0,FAM_4
124286.0,FAM_4
124287.0,FAM_4
124292.0,FAM_4
124293.0,FAM_4
124298.0,FAM_4
124313.0,FAM_4
124316.0,FAM_4
124337.0,FAM_4
124338.0,FAM_4
124344.0,FAM_4
124348.0,FAM_4
124350.0,FAM_4
124354.0,FAM_4
124357.0,FAM_4
124364.0,FAM_4
124369.0,FAM_4
124385.0,FAM_4
124386.0,FAM_4
124388.0,FAM_4
124389.0,FAM_4
124390.0,FAM_4
124394.0,FAM_4
124396.0,FAM_4
124398.0,FAM_4
124410.0,FAM_4
124413.0,FAM_4
124416.0,FAM_4
124417.0,FAM_4
124425.0,FAM_4
124426.0,FAM_4
124428.0,FAM_4
124447.0,FAM_4
124461.0,FAM_4
124474.0,FAM_4
124480.0,FAM_4
124482.0,FAM_4
124497.0,FAM_4
124506.0,FAM_4
124507.0,FAM_4
124508.0,FAM_4
124510.0,FAM_4
124528.0,FAM_4
124535.0,FAM_4
124538.0,FAM_4
124539.0,FAM_4
124548.0,FAM_4
124550.0,FAM_4
124556.0,FAM_4
124559.0,FAM_4
124565.0,FAM_4
124582.0,FAM_4
124586.0,FAM_4
124591.0,FAM_4
124601.0,FAM_4
124612.0,FAM_4
124628.0,FAM_4
124629.0,FAM_4
124639.0,FAM_4
124645.0,FAM_4
124660.0,FAM_4
124665.0,FAM_4
124674.0,FAM_4
124675.0,FAM_4
124684.0,FAM_4
124689.0,FAM_4
124690.0,FAM_4
124701.0,FAM_4
124703.0,FAM_4
124713.0,FAM_4
124716.0,FAM_4
124738.0,FAM_4
124754.0,FAM_4
124756.0,FAM_4
124759.0,FAM_4
124770.0,FAM_4
124779.0,FAM_4
124783.0,FAM_4
124811.0,FAM_4
124813.0,FAM_4
124822.0,FAM_4
124826.0,FAM_4
124840.0,FAM_4
124844.0,FAM_4
124846.0,FAM_4
124847.0,FAM_4
124850.0,FAM_4
124851.0,FAM_4
124856.0,FAM_4
124864.0,FAM_4
124875.0,FAM_4
124882.0,FAM_4
124908.0,FAM_4
124909.0,FAM_4
124912.0,FAM_4
124916.0,FAM_4
124918.0,FAM_4
124924.0,FAM_4
124925.0,FAM_4
124927.0,FAM_4
124940.0,FAM_4
124954.0,FAM_4
